id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,702329.9684746665,418369.1766559134
1,1,0,1,205.15196268743884,12.68038349163188,702530.116730947,418414.21001357585
1,2,0,2,158.23108989095792,18.43494882334858,702680.2279231586,418464.2470776476
1,3,0,3,213.93405112864812,10.784297867095892,702890.3835922536,418504.276728902
1,4,0,4,186.95389971726772,15.524110997243163,703070.5170229059,418554.31379297376
1,5,0,5,365.57888524627015,357.6467031337079,703435.7875906192,418539.3026737515
1,6,0,6,674.6287871022879,310.18644910627705,703871.1100480296,418023.92091382854
1,7,0,7,115.51953285776679,342.34987578002983,703981.1915889848,417988.89496897906
1,8,0,8,82.5232401415556,14.036243468867443,704061.2508914955,418008.90979460813
1,9,0,9,140.90565177409297,353.88449643328426,704201.3546708934,417993.89867538586
1,10,0,10,168.79631081637044,11.976132444297065,704366.4769823253,418028.92462023534
1,11,0,11,174.77195119743482,346.7594800847778,704536.603000164,417988.89496897906
1,12,0,12,145.10748580284417,0.0,704681.7104859669,417988.89496897906
1,13,0,13,165.80323106884083,354.80557109249827,704846.8327973988,417973.88384975865
1,14,0,14,119.3570160162393,33.02386755557174,704946.9069255386,418038.93203304894
1,15,0,15,224.05209439873843,336.29735404911884,705152.0588882267,417948.8653177228
1,16,0,16,138.395681011508,310.6012946451717,705242.1256035529,417843.7874831762
1,17,0,17,175.70064580716073,340.01689347778864,705407.2479149848,417783.74300629087
1,18,0,18,250.18532035186888,16.260204708414335,705647.4258225225,417853.7948959898
